#products 13
1 3 2647 1056 1584 7 528 576 0 528 420 0 0 588 267.00 356.00 116.00 7.53 1 0 0 1 0 0 1
2 3 670 264 396 10 0 120 0 0 108 0 264 168 267.00 356.00 116.00 7.43 1 0 0 1 0 0 2
3 3 273 0 264 9 0 108 0 0 72 0 0 84 267.00 356.00 116.00 7.43 1 0 0 1 0 0 3
4 3 10566 3168 7392 6 1584 2256 0 264 2424 0 1320 2712 267.00 356.00 116.00 7.53 1 0 0 1 0 0 4
5 3 670 264 396 10 0 132 0 264 132 0 0 132 267.00 356.00 116.00 7.43 1 0 0 1 0 0 5
6 3 266 0 264 2 0 72 0 0 144 0 0 48 267.00 356.00 116.00 7.43 1 0 0 1 0 0 6
7 3 400 0 396 4 0 168 0 0 120 0 0 108 267.00 356.00 116.00 7.43 1 0 0 1 0 0 7
8 3 133 0 132 1 0 48 0 0 48 0 0 36 267.00 356.00 116.00 7.43 1 0 0 1 0 0 8
9 3 141 0 132 9 0 60 0 0 48 0 0 24 267.00 356.00 116.00 7.53 1 0 0 1 0 0 9
10 3 135 0 132 3 0 36 0 0 72 0 0 24 267.00 356.00 116.00 7.43 1 0 0 1 0 0 10
11 3 2650 1584 1056 10 264 360 0 528 372 0 792 324 267.00 356.00 116.00 7.43 1 0 0 1 0 0 11
12 3 399 0 396 3 0 96 0 0 132 0 0 168 267.00 356.00 116.00 7.46 1 0 0 1 0 0 12
13 3 405 264 132 9 0 60 0 264 24 0 0 48 267.00 356.00 116.00 7.43 1 0 0 1 0 0 13
#layers 13
1 977.90 1244.60 115.80 90.41 0 12 22 1
2 977.90 1244.60 115.80 89.21 0 12 22 2
3 977.90 1244.60 115.80 89.21 0 12 22 3
4 977.90 1244.60 115.80 90.41 0 12 22 4
5 977.90 1244.60 115.80 89.21 0 12 22 5
6 977.90 1244.60 115.80 89.21 0 12 22 6
7 977.90 1244.60 115.80 89.21 0 12 22 7
8 977.90 1244.60 115.80 89.21 0 12 22 8
9 977.90 1244.60 115.80 90.41 0 12 22 9
10 977.90 1244.60 115.80 89.21 0 12 22 10
11 977.90 1244.60 115.80 89.21 0 12 22 11
12 977.90 1244.60 115.80 89.54 0 12 22 12
13 977.90 1244.60 115.90 89.21 0 12 22 13
#pallets 1
1 1016.00 1219.00 146.00 29.03 
#trucks 1
1 2572.00 16015.00 2743.00 20955.95 914 11176 10523.33 10432.62
