#products 7
1 1 3089 1197 1881 11 399 646 0 0 551 0 798 684 155.00 384.00 114.00 3.84 1 1 1 1 0 0 1
2 1 1746 608 1121 17 0 418 0 304 266 0 304 437 153.00 387.00 146.00 2.83 1 1 1 1 0 0 2
3 3 5867 3952 1900 15 1520 627 0 1216 513 0 1216 760 153.00 387.00 146.00 3.86 1 1 1 1 0 0 3
4 2 2736 780 1950 6 390 533 0 260 637 0 130 780 220.00 395.00 229.00 4.59 1 1 1 1 0 0 4
5 3 2753 1900 836 17 0 133 0 0 285 0 1900 418 155.00 384.00 117.00 3.90 1 1 1 1 0 0 5
6 3 13341 9177 4161 3 3990 1273 0 1995 1482 0 3192 1406 155.00 384.00 114.00 3.86 1 1 1 1 0 0 6
7 2 2033 1092 936 5 312 364 0 468 325 0 312 247 220.00 395.00 191.00 3.08 1 1 1 1 0 0 7
#layers 7
1 1006.30 1162.00 114.30 73.00 0 19 21 1
2 999.50 1162.00 146.00 53.87 0 19 16 2
3 999.50 1162.00 145.80 73.34 0 19 16 3
4 1011.20 1185.70 228.60 59.67 0 13 10 4
5 1006.30 1162.00 117.30 74.12 0 19 20 5
6 1006.30 1162.00 114.30 73.26 0 19 21 6
7 1011.20 1185.70 190.50 40.04 0 13 12 7
#pallets 1
1 1016.00 1219.00 142.00 21.77 
#trucks 1
1 2489.00 16015.00 2591.00 20729.15 914 11176 10432.62 10296.54
