#products 10
1 3 2309 891 1413 5 405 504 0 162 387 0 324 522 327.00 398.00 300.00 5.85 1 1 1 1 0 0 1
2 3 2312 1134 1170 8 567 396 0 162 297 0 405 477 327.00 398.00 300.00 5.85 1 1 1 1 0 0 2
3 3 240 168 72 0 66 17 0 58 32 0 44 23 1035.00 1251.00 1061.00 137.16 1 1 1 1 0 0 3
4 3 2308 648 1656 4 243 387 0 243 585 0 162 684 327.00 398.00 300.00 5.85 1 1 1 1 0 0 4
5 3 4616 3159 1449 8 1053 513 0 810 477 0 1296 459 327.00 398.00 300.00 4.58 1 1 1 1 0 0 5
6 3 4609 3159 1449 1 972 513 0 1296 441 0 891 495 327.00 398.00 300.00 4.58 1 1 1 1 0 0 6
7 3 4611 2754 1854 3 486 666 0 891 630 0 1377 558 327.00 398.00 300.00 4.58 1 1 1 1 0 0 7
8 3 2304 1377 927 0 567 333 0 324 288 0 486 306 327.00 398.00 300.00 5.85 1 1 1 1 0 0 8
9 3 2311 1134 1170 7 324 486 0 648 414 0 162 270 327.00 398.00 300.00 5.85 1 1 1 1 0 0 9
10 3 4610 3159 1449 2 729 468 0 1458 450 0 972 531 327.00 398.00 300.00 4.58 1 1 1 1 0 0 10
#layers 10
1 980.90 1195.30 300.00 52.66 0 9 9 1
2 980.90 1195.30 300.00 52.66 0 9 9 2
3 1035.00 1250.70 1061.00 137.16 0 1 2 3
4 980.90 1195.30 300.00 52.66 0 9 9 4
5 980.90 1195.30 300.00 41.23 0 9 9 5
6 980.90 1195.30 300.00 41.23 0 9 9 6
7 980.90 1195.30 300.00 41.23 0 9 9 7
8 980.90 1195.30 300.00 52.66 0 9 9 8
9 980.90 1195.30 300.00 52.66 0 9 9 9
10 980.90 1195.30 300.00 41.23 0 9 9 10
#pallets 1
1 965.00 1168.00 0.00 0.00 
#trucks 1
1 2572.00 16015.00 2743.00 20955.95 914 11176 10523.33 10432.62
