#products 11
1 3 3369 1248 2112 9 416 768 0 208 560 0 624 784 248.00 297.00 208.00 7.85 1 1 1 1 0 0 1
2 3 3374 1664 1696 14 624 576 0 624 464 0 416 656 248.00 297.00 208.00 7.14 1 1 1 1 0 0 2
3 3 2604 1664 928 12 624 288 0 208 272 0 832 368 248.00 297.00 208.00 7.14 1 1 1 1 0 0 3
4 3 1160 208 944 8 0 224 0 0 400 0 208 320 243.00 297.00 198.00 5.99 1 1 1 1 0 0 4
5 3 2126 1456 656 14 208 192 0 416 160 0 832 304 243.00 297.00 198.00 5.99 1 1 1 1 0 0 5
6 3 1155 720 432 3 144 96 0 288 144 0 288 192 201.00 246.00 301.00 7.16 1 1 1 1 0 0 6
7 3 294 0 288 6 0 112 0 0 80 0 0 96 248.00 297.00 208.00 7.30 1 1 1 1 0 0 7
8 3 3457 1872 1584 1 832 320 0 832 640 0 208 624 248.00 297.00 208.00 7.30 1 1 1 1 0 0 8
9 3 204 0 192 12 0 80 0 0 48 0 0 64 246.00 301.00 201.00 6.77 1 1 1 1 0 0 9
10 3 1540 624 912 4 0 352 0 416 336 0 208 224 246.00 301.00 201.00 7.36 1 1 1 1 0 0 10
11 3 1646 1040 592 14 416 176 0 416 176 0 208 240 246.00 301.00 201.00 7.17 1 1 1 1 0 0 11
#layers 11
1 990.60 1187.40 207.80 125.55 0 16 13 1
2 990.60 1187.40 207.80 114.30 0 16 13 2
3 990.60 1187.40 207.80 114.30 0 16 13 3
4 971.60 1187.40 198.40 95.79 0 16 13 4
5 971.60 1187.40 198.40 95.79 0 16 13 5
6 984.20 1206.50 301.50 114.59 0 16 9 6
7 990.60 1187.40 207.80 116.85 0 16 13 7
8 990.60 1187.40 207.80 116.85 0 16 13 8
9 984.20 1206.50 201.40 108.35 0 16 13 9
10 984.20 1206.50 201.40 117.79 0 16 13 10
11 984.20 1206.50 201.40 114.67 0 16 13 11
#pallets 1
1 965.00 1168.00 0.00 0.00 
#trucks 1
1 2572.00 16015.00 2743.00 20502.36 914 11176 10296.54 10205.82
