#products 71
1 3 153 0 144 9 0 32 0 0 48 0 0 64 213.00 317.00 135.00 5.87 1 0 0 1 0 0 1
2 3 142 0 132 10 0 24 0 0 12 0 0 96 286.00 316.00 167.00 5.93 1 0 0 1 0 0 2
3 3 1432 520 880 32 520 280 0 0 280 0 0 320 146.00 198.00 184.00 3.08 1 0 0 1 0 0 3
4 3 195 0 182 13 0 78 0 0 78 0 0 26 191.00 254.00 191.00 5.35 1 0 0 1 0 0 4
5 3 387 0 364 23 0 104 0 0 104 0 0 156 180.00 241.00 186.00 5.08 1 0 0 1 0 0 5
6 3 288 0 280 8 0 200 0 0 40 0 0 40 146.00 198.00 184.00 3.08 1 0 0 1 0 0 6
7 3 142 0 136 6 0 34 0 0 34 0 0 68 235.00 311.00 159.00 7.21 1 0 0 1 0 0 7
8 3 721 288 432 1 0 160 0 0 96 0 288 176 213.00 316.00 135.00 5.87 1 0 0 1 0 0 8
9 3 285 0 272 13 0 102 0 0 85 0 0 85 235.00 311.00 159.00 7.21 1 0 0 1 0 0 9
10 3 292 0 280 12 0 80 0 0 160 0 0 40 146.00 198.00 184.00 3.08 1 0 0 1 0 0 10
11 3 1598 864 720 14 576 240 0 0 240 0 288 240 213.00 317.00 135.00 5.87 1 0 0 1 0 0 11
12 3 141 0 136 5 0 17 0 0 68 0 0 51 235.00 311.00 159.00 7.21 1 0 0 1 0 0 12
13 3 748 338 390 20 0 182 0 0 52 0 338 156 179.00 238.00 185.00 5.08 1 0 0 1 0 0 13
14 3 1148 520 600 28 520 320 0 0 80 0 0 200 146.00 198.00 184.00 3.08 1 0 0 1 0 0 14
15 3 566 312 234 20 0 52 0 0 78 0 312 104 191.00 254.00 191.00 5.08 1 0 0 1 0 0 15
16 3 286 0 280 6 0 80 0 0 110 0 0 90 278.00 402.00 136.00 10.84 1 0 0 1 0 0 16
17 3 149 0 136 13 0 85 0 0 34 0 0 17 235.00 311.00 159.00 7.21 1 0 0 1 0 0 17
18 3 636 360 240 36 0 40 0 360 160 0 0 40 151.00 197.00 270.00 4.56 1 0 0 1 0 0 18
19 3 2116 504 1608 4 168 540 0 336 408 0 0 660 286.00 316.00 167.00 5.93 1 0 0 1 0 0 19
20 3 661 168 492 1 168 144 0 0 168 0 0 180 286.00 316.00 167.00 5.93 1 0 0 1 0 0 20
21 3 131 0 130 1 0 52 0 0 26 0 0 52 227.00 325.00 124.00 5.94 1 0 0 1 0 0 21
22 3 139 0 130 9 0 39 0 0 65 0 0 26 227.00 325.00 124.00 5.94 1 0 0 1 0 0 22
23 3 267 0 260 7 0 91 0 0 65 0 0 104 227.00 325.00 124.00 6.02 1 0 0 1 0 0 23
24 3 626 0 624 2 0 208 0 0 156 0 0 260 179.00 238.00 159.00 4.43 1 0 0 1 0 0 24
25 3 221 0 208 13 0 130 0 0 78 0 0 0 179.00 238.00 159.00 4.43 1 0 0 1 0 0 25
26 3 1164 0 1144 20 0 364 0 0 468 0 0 312 180.00 241.00 118.00 3.19 1 0 0 1 0 0 26
27 3 304 0 286 18 0 104 0 0 78 0 0 104 180.00 241.00 118.00 3.19 1 0 0 1 0 0 27
28 3 146 0 136 10 0 85 0 0 34 0 0 17 235.00 311.00 159.00 7.21 1 0 0 1 0 0 28
29 3 855 0 832 23 0 338 0 0 312 0 0 182 186.00 254.00 171.00 4.63 1 0 0 1 0 0 29
30 3 223 0 208 15 0 78 0 0 104 0 0 26 186.00 254.00 171.00 4.63 1 0 0 1 0 0 30
31 3 631 0 624 7 0 156 0 0 156 0 0 312 186.00 254.00 171.00 4.63 1 0 0 1 0 0 31
32 3 210 0 208 2 0 0 0 0 130 0 0 78 186.00 254.00 171.00 4.63 1 0 0 1 0 0 32
33 3 7012 3120 3880 12 1040 920 0 1040 1320 0 1040 1640 146.00 198.00 184.00 3.08 1 0 0 1 0 0 33
34 3 366 0 364 2 0 208 0 0 78 0 0 78 191.00 254.00 191.00 5.35 1 0 0 1 0 0 34
35 3 200 0 182 18 0 26 0 0 104 0 0 52 191.00 254.00 191.00 5.35 1 0 0 1 0 0 35
36 3 248 0 240 8 0 64 0 0 80 0 0 96 213.00 318.00 87.00 3.72 1 0 0 1 0 0 36
37 3 205 0 182 23 0 52 0 0 26 0 0 104 180.00 241.00 186.00 5.08 1 0 0 1 0 0 37
38 3 848 0 840 8 0 440 0 0 200 0 0 200 146.00 198.00 184.00 3.08 1 0 0 1 0 0 38
39 3 872 0 840 32 0 280 0 0 240 0 0 320 146.00 198.00 184.00 3.08 1 0 0 1 0 0 39
40 3 296 0 280 16 0 80 0 0 120 0 0 80 146.00 198.00 184.00 3.08 1 0 0 1 0 0 40
41 3 572 0 560 12 0 320 0 0 160 0 0 80 146.00 198.00 184.00 3.08 1 0 0 1 0 0 41
42 3 147 0 136 11 0 17 0 0 102 0 0 17 235.00 311.00 159.00 7.21 1 0 0 1 0 0 42
43 3 436 0 432 4 0 224 0 0 160 0 0 48 213.00 316.00 135.00 5.87 1 0 0 1 0 0 43
44 3 438 0 432 6 0 208 0 0 112 0 0 112 213.00 316.00 135.00 5.87 1 0 0 1 0 0 44
45 3 283 0 272 11 0 68 0 0 102 0 0 102 235.00 311.00 159.00 7.21 1 0 0 1 0 0 45
46 3 141 0 136 5 0 51 0 0 34 0 0 51 235.00 311.00 159.00 7.21 1 0 0 1 0 0 46
47 3 3832 1872 1950 10 624 442 0 624 754 0 624 754 191.00 254.00 191.00 5.08 1 0 0 1 0 0 47
48 3 1476 312 1144 20 0 234 0 312 520 0 0 390 191.00 254.00 191.00 5.08 1 0 0 1 0 0 48
49 3 553 0 546 7 0 234 0 0 208 0 0 104 179.00 238.00 185.00 5.08 1 0 0 1 0 0 49
50 3 288 0 280 8 0 0 0 0 120 0 0 160 146.00 198.00 184.00 3.08 1 0 0 1 0 0 50
51 3 304 0 280 24 0 120 0 0 160 0 0 0 146.00 198.00 184.00 3.08 1 0 0 1 0 0 51
52 3 1449 864 576 9 288 240 0 288 208 0 288 128 213.00 317.00 135.00 5.87 1 0 0 1 0 0 52
53 3 435 0 432 3 0 144 0 0 96 0 0 192 213.00 317.00 135.00 5.87 1 0 0 1 0 0 53
54 3 269 0 260 9 0 104 0 0 52 0 0 104 227.00 325.00 124.00 6.02 1 0 0 1 0 0 54
55 3 1102 338 754 10 0 208 0 0 208 0 338 338 179.00 238.00 185.00 5.35 1 0 0 1 0 0 55
56 3 384 0 364 20 0 182 0 0 78 0 0 104 179.00 238.00 185.00 5.35 1 0 0 1 0 0 56
57 3 2164 1152 1008 4 0 304 0 576 304 0 576 400 213.00 317.00 135.00 5.87 1 0 0 1 0 0 57
58 3 870 576 288 6 0 128 0 288 96 0 288 64 213.00 317.00 135.00 5.87 1 0 0 1 0 0 58
59 3 566 0 546 20 0 104 0 0 182 0 0 260 179.00 238.00 185.00 5.08 1 0 0 1 0 0 59
60 3 1469 676 780 13 0 312 0 0 312 0 676 156 179.00 238.00 185.00 5.08 1 0 0 1 0 0 60
61 3 860 520 320 20 0 120 0 0 80 0 520 120 146.00 198.00 184.00 3.08 1 0 0 1 0 0 61
62 3 572 0 560 12 0 200 0 0 160 0 0 200 146.00 198.00 184.00 3.08 1 0 0 1 0 0 62
63 3 584 0 560 24 0 240 0 0 120 0 0 200 146.00 198.00 184.00 3.08 1 0 0 1 0 0 63
64 3 382 0 364 18 0 130 0 0 156 0 0 78 191.00 254.00 191.00 5.08 1 0 0 1 0 0 64
65 3 141 0 140 1 0 40 0 0 80 0 0 20 278.00 402.00 136.00 10.84 1 0 0 1 0 0 65
66 3 352 0 350 2 0 170 0 0 40 0 0 140 278.00 402.00 136.00 10.84 1 0 0 1 0 0 66
67 3 195 0 182 13 0 78 0 0 78 0 0 26 179.00 238.00 185.00 5.08 1 0 0 1 0 0 67
68 3 146 0 136 10 0 51 0 0 17 0 0 68 235.00 311.00 159.00 7.21 1 0 0 1 0 0 68
69 3 144 0 136 8 0 34 0 0 85 0 0 17 235.00 311.00 159.00 7.21 1 0 0 1 0 0 69
70 3 1020 360 640 20 0 280 0 360 160 0 0 200 151.00 197.00 270.00 4.56 1 0 0 1 0 0 70
71 3 224 0 200 24 0 120 0 0 40 0 0 40 151.00 197.00 270.00 4.56 1 0 0 1 0 0 71
#layers 71
1 955.50 1167.60 135.00 93.90 0 16 18 1
2 917.40 1203.20 167.40 71.14 0 12 14 2
3 980.90 1190.50 184.20 123.36 0 40 13 3
4 1016.00 1270.00 190.50 139.15 0 26 12 4
5 961.60 1206.50 185.70 132.08 0 26 13 5
6 980.90 1190.50 184.20 123.36 0 40 13 6
7 1016.00 1244.60 158.80 122.60 0 17 15 7
8 955.30 1167.40 134.90 93.90 0 16 18 8
9 1016.00 1244.60 158.80 122.60 0 17 15 9
10 980.90 1190.50 184.20 123.36 0 40 13 10
11 955.50 1167.60 135.00 93.90 0 16 18 11
12 1016.00 1244.60 158.80 122.60 0 17 15 12
13 955.50 1190.50 184.90 132.08 0 26 13 13
14 980.90 1190.50 184.20 123.36 0 40 13 14
15 1016.00 1270.00 190.50 132.08 0 26 12 15
16 958.80 1205.20 136.40 108.41 0 10 17 16
17 1016.00 1244.60 158.80 122.60 0 17 15 17
18 997.00 1206.50 269.70 182.52 0 40 9 18
19 917.40 1203.20 167.40 71.14 0 12 14 19
20 917.40 1203.20 167.40 71.14 0 12 14 20
21 877.80 1135.40 123.70 77.19 0 13 19 21
22 877.80 1135.40 123.70 77.19 0 13 19 22
23 877.80 1135.40 123.70 78.25 0 13 19 23
24 952.50 1190.50 158.80 115.23 0 26 15 24
25 952.50 1190.50 158.80 115.23 0 26 15 25
26 962.20 1206.50 117.60 82.91 0 26 20 26
27 962.20 1206.50 117.60 82.91 0 26 20 27
28 1016.00 1244.60 158.80 122.60 0 17 15 28
29 997.00 1270.00 171.40 120.30 0 26 14 29
30 997.00 1270.00 171.40 120.30 0 26 14 30
31 997.00 1270.00 171.40 120.30 0 26 14 31
32 997.00 1270.00 171.40 120.30 0 26 14 32
33 980.90 1190.50 184.20 123.36 0 40 13 33
34 1016.00 1270.00 190.50 139.15 0 26 12 34
35 1016.00 1270.00 190.50 139.15 0 26 12 35
36 955.80 1168.40 87.40 59.50 0 16 28 36
37 961.60 1206.50 185.70 132.08 0 26 13 37
38 980.90 1190.50 184.20 123.36 0 40 13 38
39 980.90 1190.50 184.20 123.36 0 40 13 39
40 980.90 1190.50 184.20 123.36 0 40 13 40
41 980.90 1190.50 184.20 123.36 0 40 13 41
42 1016.00 1244.60 158.80 122.60 0 17 15 42
43 955.30 1167.40 134.90 93.90 0 16 18 43
44 955.30 1167.40 134.90 93.90 0 16 18 44
45 1016.00 1244.60 158.80 122.60 0 17 15 45
46 1016.00 1244.60 158.80 122.60 0 17 15 46
47 1016.00 1270.00 190.50 132.08 0 26 12 47
48 1016.00 1270.00 190.50 132.08 0 26 12 48
49 955.50 1190.50 184.90 132.08 0 26 13 49
50 980.90 1190.50 184.20 123.36 0 40 13 50
51 980.90 1190.50 184.20 123.36 0 40 13 51
52 955.50 1167.60 135.00 93.90 0 16 18 52
53 955.50 1167.60 135.00 93.90 0 16 18 53
54 877.80 1135.40 123.70 78.25 0 13 19 54
55 955.50 1190.50 184.90 139.15 0 26 13 55
56 955.50 1190.50 184.90 139.15 0 26 13 56
57 955.50 1167.60 135.00 93.90 0 16 18 57
58 955.50 1167.60 135.00 93.90 0 16 18 58
59 955.50 1190.50 184.90 132.08 0 26 13 59
60 955.50 1190.50 184.90 132.08 0 26 13 60
61 980.90 1190.50 184.20 123.36 0 40 13 61
62 980.90 1190.50 184.20 123.36 0 40 13 62
63 980.90 1190.50 184.20 123.36 0 40 13 63
64 1016.00 1270.00 190.50 132.08 0 26 12 64
65 958.80 1205.20 136.40 108.41 0 10 17 65
66 958.80 1205.20 136.40 108.41 0 10 17 66
67 955.50 1190.50 184.90 132.08 0 26 13 67
68 1016.00 1244.60 158.80 122.60 0 17 15 68
69 1016.00 1244.60 158.80 122.60 0 17 15 69
70 997.00 1206.50 269.70 182.52 0 40 9 70
71 997.00 1206.50 269.70 182.52 0 40 9 71
#pallets 1
1 1016.00 1219.00 142.00 21.77 
#trucks 1
1 2489.00 16015.00 2591.00 20729.15 914 11176 10432.62 10296.54
