#products 18
1 3 393 0 384 9 0 128 0 0 96 0 0 160 254.00 276.00 206.00 5.29 1 0 0 1 0 0 1
2 3 13210 6600 6600 10 2376 1956 0 1584 2124 0 2640 2520 267.00 356.00 116.00 7.53 1 0 0 1 0 0 2
3 3 2253 1320 924 9 528 324 0 264 276 0 528 324 267.00 356.00 116.00 7.43 1 0 0 1 0 0 3
4 3 1590 264 1320 6 0 504 0 0 420 0 264 396 267.00 356.00 116.00 7.43 1 0 0 1 0 0 4
5 3 1462 792 660 10 0 204 0 528 156 0 264 300 267.00 356.00 116.00 7.43 1 0 0 1 0 0 5
6 3 662 264 396 2 0 132 0 264 156 0 0 108 267.00 356.00 116.00 7.43 1 0 0 1 0 0 6
7 3 1192 528 660 4 0 252 0 528 216 0 0 192 267.00 356.00 116.00 7.20 1 0 0 1 0 0 7
8 3 5281 3168 2112 1 528 756 0 528 744 0 2112 612 267.00 356.00 116.00 7.43 1 0 0 1 0 0 8
9 3 226 0 210 16 0 63 0 0 63 0 0 84 178.00 351.00 116.00 4.93 1 0 0 1 0 0 9
10 3 216 0 210 6 0 126 0 0 42 0 0 42 178.00 351.00 116.00 4.93 1 0 0 1 0 0 10
11 3 1550 768 768 14 192 256 0 0 256 0 576 256 254.00 276.00 206.00 5.63 1 0 0 1 0 0 11
12 3 1060 576 480 4 192 144 0 384 144 0 0 192 254.00 276.00 206.00 5.46 1 0 0 1 0 0 12
13 3 436 0 420 16 0 147 0 0 210 0 0 63 178.00 351.00 116.00 4.99 1 0 0 1 0 0 13
14 3 971 192 768 11 0 336 0 192 208 0 0 224 254.00 276.00 206.00 5.40 1 0 0 1 0 0 14
15 3 972 192 768 12 0 320 0 0 336 0 192 112 254.00 276.00 206.00 5.27 1 0 0 1 0 0 15
16 3 1327 528 792 7 264 336 0 0 240 0 264 216 267.00 356.00 116.00 7.59 1 0 0 1 0 0 16
17 3 1065 528 528 9 0 144 0 528 180 0 0 204 267.00 356.00 116.00 7.59 1 0 0 1 0 0 17
18 3 228 0 210 18 0 105 0 0 21 0 0 84 178.00 351.00 116.00 4.93 1 0 0 1 0 0 18
#layers 18
1 1016.00 1104.90 206.20 84.62 0 16 12 1
2 977.90 1244.60 115.80 90.41 0 12 22 2
3 977.90 1244.60 115.80 89.21 0 12 22 3
4 977.90 1244.60 115.80 89.21 0 12 22 4
5 977.90 1244.60 115.80 89.21 0 12 22 5
6 977.90 1244.60 115.80 89.21 0 12 22 6
7 977.90 1244.60 115.80 86.39 0 12 22 7
8 977.90 1244.60 115.80 89.21 0 12 22 8
9 1057.10 1244.60 115.80 103.55 0 21 22 9
10 1057.10 1244.60 115.80 103.55 0 21 22 10
11 1016.00 1104.90 206.20 90.06 0 16 12 11
12 1016.00 1104.90 206.20 87.31 0 16 12 12
13 1057.10 1244.60 115.80 104.87 0 21 22 13
14 1016.00 1104.90 206.20 86.43 0 16 12 14
15 1016.00 1104.90 206.20 84.26 0 16 12 15
16 977.90 1244.60 115.80 91.12 0 12 22 16
17 977.90 1244.60 115.80 91.12 0 12 22 17
18 1057.10 1244.60 115.80 103.55 0 21 22 18
#pallets 1
1 1016.00 1219.00 146.00 29.03 
#trucks 1
1 2572.00 16015.00 2743.00 20502.36 914 11176 10296.54 10205.82
