#products 32
1 3 223 0 208 15 0 26 0 0 78 0 0 104 179.00 238.00 159.00 4.43 1 1 1 1 0 0 1
2 3 205 0 182 23 0 26 0 0 78 0 0 78 179.00 238.00 185.00 5.08 1 1 1 1 0 0 2
3 3 202 0 182 20 0 0 0 0 156 0 0 26 179.00 238.00 185.00 5.08 1 1 1 1 0 0 3
4 3 559 0 546 13 0 156 0 0 182 0 0 208 179.00 238.00 185.00 5.35 1 1 1 1 0 0 4
5 3 2030 864 1152 14 288 368 0 288 368 0 288 416 213.00 317.00 135.00 5.87 1 1 1 1 0 0 5
6 3 1299 864 432 3 0 176 0 576 96 0 288 160 213.00 317.00 135.00 5.87 1 1 1 1 0 0 6
7 3 142 0 136 6 0 51 0 0 34 0 0 51 235.00 311.00 159.00 7.21 1 1 1 1 0 0 7
8 3 433 0 432 1 0 208 0 0 160 0 0 64 213.00 316.00 135.00 5.87 1 1 1 1 0 0 8
9 3 149 0 136 13 0 51 0 0 34 0 0 51 235.00 311.00 159.00 7.21 1 1 1 1 0 0 9
10 3 371 0 364 7 0 104 0 0 104 0 0 156 179.00 238.00 185.00 5.08 1 1 1 1 0 0 10
11 3 2207 1248 936 23 0 390 0 312 208 0 936 338 191.00 254.00 191.00 5.08 1 1 1 1 0 0 11
12 3 189 0 182 7 0 78 0 0 52 0 0 52 191.00 254.00 191.00 5.08 1 1 1 1 0 0 12
13 3 149 0 136 13 0 51 0 0 17 0 0 68 235.00 311.00 159.00 7.21 1 1 1 1 0 0 13
14 3 226 0 208 18 0 52 0 0 130 0 0 26 179.00 238.00 159.00 4.43 1 1 1 1 0 0 14
15 3 1152 520 600 32 0 200 0 0 160 0 520 240 146.00 198.00 184.00 3.08 1 1 1 1 0 0 15
16 3 561 0 546 15 0 208 0 0 130 0 0 208 179.00 238.00 185.00 5.08 1 1 1 1 0 0 16
17 3 1050 494 546 10 247 182 0 247 143 0 0 221 227.00 325.00 124.00 6.02 1 1 1 1 0 0 17
18 3 151 0 136 15 0 17 0 0 51 0 0 68 235.00 311.00 159.00 7.21 1 1 1 1 0 0 18
19 3 296 0 280 16 0 40 0 0 40 0 0 200 146.00 198.00 184.00 3.08 1 1 1 1 0 0 19
20 3 184 0 182 2 0 104 0 0 78 0 0 0 179.00 238.00 185.00 5.08 1 1 1 1 0 0 20
21 3 404 0 400 4 0 120 0 0 120 0 0 160 151.00 197.00 270.00 4.56 1 1 1 1 0 0 21
22 3 564 0 546 18 0 208 0 0 182 0 0 156 179.00 238.00 185.00 5.35 1 1 1 1 0 0 22
23 3 729 0 720 9 0 304 0 0 256 0 0 160 213.00 317.00 135.00 5.87 1 1 1 1 0 0 23
24 3 433 0 432 1 0 128 0 0 112 0 0 192 213.00 317.00 135.00 5.87 1 1 1 1 0 0 24
25 3 144 0 136 8 0 34 0 0 17 0 0 85 235.00 311.00 159.00 7.21 1 1 1 1 0 0 25
26 3 3036 1440 1584 12 1152 512 0 288 432 0 0 640 213.00 316.00 135.00 5.87 1 1 1 1 0 0 26
27 3 147 0 136 11 0 34 0 0 34 0 0 68 235.00 311.00 159.00 7.21 1 1 1 1 0 0 27
28 3 1987 672 1308 7 168 348 0 0 456 0 504 504 286.00 316.00 167.00 5.93 1 1 1 1 0 0 28
29 3 569 0 546 23 0 208 0 0 208 0 0 130 179.00 238.00 185.00 5.08 1 1 1 1 0 0 29
30 3 925 0 910 15 0 260 0 0 312 0 0 338 191.00 254.00 191.00 5.08 1 1 1 1 0 0 30
31 3 189 0 182 7 0 52 0 0 104 0 0 26 179.00 238.00 185.00 5.41 1 1 1 1 0 0 31
32 3 1821 741 1079 1 494 221 0 0 403 0 247 455 227.00 325.00 124.00 6.02 1 1 1 1 0 0 32
#layers 32
1 952.50 1190.50 158.80 115.23 0 26 15 1
2 955.50 1190.50 184.90 132.08 0 26 13 2
3 955.50 1190.50 184.90 132.08 0 26 13 3
4 955.50 1190.50 184.90 139.15 0 26 13 4
5 955.50 1167.60 135.00 93.90 0 16 18 5
6 955.50 1167.60 135.00 93.90 0 16 18 6
7 1016.00 1244.60 158.80 122.60 0 17 15 7
8 955.30 1167.40 134.90 93.90 0 16 18 8
9 1016.00 1244.60 158.80 122.60 0 17 15 9
10 955.50 1190.50 184.90 132.08 0 26 13 10
11 1016.00 1270.00 190.50 132.08 0 26 12 11
12 1016.00 1270.00 190.50 132.08 0 26 12 12
13 1016.00 1244.60 158.80 122.60 0 17 15 13
14 952.50 1190.50 158.80 115.23 0 26 15 14
15 980.90 1190.50 184.20 123.36 0 40 13 15
16 955.50 1190.50 184.90 132.08 0 26 13 16
17 877.80 1135.40 123.70 78.25 0 13 19 17
18 1016.00 1244.60 158.80 122.60 0 17 15 18
19 980.90 1190.50 184.20 123.36 0 40 13 19
20 955.50 1190.50 184.90 132.08 0 26 13 20
21 997.00 1206.50 269.70 182.52 0 40 9 21
22 955.50 1190.50 184.90 139.15 0 26 13 22
23 955.50 1167.60 135.00 93.90 0 16 18 23
24 955.50 1167.60 135.00 93.90 0 16 18 24
25 1016.00 1244.60 158.80 122.60 0 17 15 25
26 955.30 1167.40 134.90 93.90 0 16 18 26
27 1016.00 1244.60 158.80 122.60 0 17 15 27
28 917.40 1203.20 167.40 71.14 0 12 14 28
29 955.50 1190.50 184.90 132.08 0 26 13 29
30 1016.00 1270.00 190.50 132.08 0 26 12 30
31 955.50 1190.50 184.90 140.69 0 26 13 31
32 877.80 1135.40 123.70 78.25 0 13 19 32
#pallets 1
1 1016.00 1219.00 142.00 21.77 
#trucks 1
1 2489.00 16015.00 2591.00 20729.15 914 11176 10432.62 10296.54
