#products 95
1 0 52 179.00 238.00 159.00 4.43 1 1 1 1 0 0 1
2 1 78 179.00 238.00 159.00 4.43 1 1 1 1 0 0 2
3 2 78 179.00 238.00 159.00 4.43 1 1 1 1 0 0 3
4 0 26 179.00 238.00 185.00 5.08 1 1 1 1 0 0 4
5 1 78 179.00 238.00 185.00 5.08 1 1 1 1 0 0 5
6 2 78 179.00 238.00 185.00 5.08 1 1 1 1 0 0 6
7 0 104 179.00 238.00 185.00 5.08 1 1 1 1 0 0 7
8 1 26 179.00 238.00 185.00 5.08 1 1 1 1 0 0 8
9 2 52 179.00 238.00 185.00 5.08 1 1 1 1 0 0 9
10 0 182 179.00 238.00 185.00 5.35 1 1 1 1 0 0 10
11 1 130 179.00 238.00 185.00 5.35 1 1 1 1 0 0 11
12 2 234 179.00 238.00 185.00 5.35 1 1 1 1 0 0 12
13 0 736 213.00 317.00 135.00 5.87 1 1 1 1 0 0 13
14 1 528 213.00 317.00 135.00 5.87 1 1 1 1 0 0 14
15 2 752 213.00 317.00 135.00 5.87 1 1 1 1 0 0 15
16 0 416 213.00 317.00 135.00 5.87 1 1 1 1 0 0 16
17 1 384 213.00 317.00 135.00 5.87 1 1 1 1 0 0 17
18 2 496 213.00 317.00 135.00 5.87 1 1 1 1 0 0 18
19 0 51 235.00 311.00 159.00 7.21 1 1 1 1 0 0 19
20 1 17 235.00 311.00 159.00 7.21 1 1 1 1 0 0 20
21 2 68 235.00 311.00 159.00 7.21 1 1 1 1 0 0 21
22 0 176 213.00 316.00 135.00 5.87 1 1 1 1 0 0 22
23 1 64 213.00 316.00 135.00 5.87 1 1 1 1 0 0 23
24 2 192 213.00 316.00 135.00 5.87 1 1 1 1 0 0 24
25 0 17 235.00 311.00 159.00 7.21 1 1 1 1 0 0 25
26 1 102 235.00 311.00 159.00 7.21 1 1 1 1 0 0 26
27 2 17 235.00 311.00 159.00 7.21 1 1 1 1 0 0 27
28 0 104 179.00 238.00 185.00 5.08 1 1 1 1 0 0 28
29 1 78 179.00 238.00 185.00 5.08 1 1 1 1 0 0 29
30 2 182 179.00 238.00 185.00 5.08 1 1 1 1 0 0 30
31 0 572 191.00 254.00 191.00 5.08 1 1 1 1 0 0 31
32 1 832 191.00 254.00 191.00 5.08 1 1 1 1 0 0 32
33 2 780 191.00 254.00 191.00 5.08 1 1 1 1 0 0 33
34 0 26 191.00 254.00 191.00 5.08 1 1 1 1 0 0 34
