#products 125
1 0 65 227.00 325.00 124.00 5.94 1 1 1 1 0 0 1
2 1 91 227.00 325.00 124.00 5.94 1 1 1 1 0 0 2
3 2 104 227.00 325.00 124.00 5.94 1 1 1 1 0 0 3
4 0 195 227.00 325.00 124.00 6.02 1 1 1 1 0 0 4
5 1 143 227.00 325.00 124.00 6.02 1 1 1 1 0 0 5
6 2 182 227.00 325.00 124.00 6.02 1 1 1 1 0 0 6
7 0 68 235.00 311.00 159.00 7.21 1 1 1 1 0 0 7
8 1 102 235.00 311.00 159.00 7.21 1 1 1 1 0 0 8
9 2 102 235.00 311.00 159.00 7.21 1 1 1 1 0 0 9
10 0 3240 146.00 198.00 184.00 3.08 1 1 1 1 0 0 10
11 1 2360 146.00 198.00 184.00 3.08 1 1 1 1 0 0 11
12 2 3640 146.00 198.00 184.00 3.08 1 1 1 1 0 0 12
13 0 120 155.00 201.00 273.00 4.56 1 1 1 1 0 0 13
14 1 200 155.00 201.00 273.00 4.56 1 1 1 1 0 0 14
15 2 80 155.00 201.00 273.00 4.56 1 1 1 1 0 0 15
16 0 17 235.00 311.00 159.00 7.21 1 1 1 1 0 0 16
17 1 119 235.00 311.00 159.00 7.21 1 1 1 1 0 0 17
18 0 51 235.00 311.00 159.00 7.21 1 1 1 1 0 0 18
19 1 85 235.00 311.00 159.00 7.21 1 1 1 1 0 0 19
20 2 136 235.00 311.00 159.00 7.21 1 1 1 1 0 0 20
21 0 52 179.00 238.00 185.00 5.08 1 1 1 1 0 0 21
22 1 52 179.00 238.00 185.00 5.08 1 1 1 1 0 0 22
23 2 78 179.00 238.00 185.00 5.08 1 1 1 1 0 0 23
24 0 80 146.00 198.00 184.00 3.08 1 1 1 1 0 0 24
25 1 160 146.00 198.00 184.00 3.08 1 1 1 1 0 0 25
26 2 40 146.00 198.00 184.00 3.08 1 1 1 1 0 0 26
27 0 52 179.00 238.00 185.00 5.21 1 1 1 1 0 0 27
28 1 78 179.00 238.00 185.00 5.21 1 1 1 1 0 0 28
29 2 52 179.00 238.00 185.00 5.21 1 1 1 1 0 0 29
30 0 51 235.00 311.00 159.00 7.21 1 1 1 1 0 0 30
31 1 17 235.00 311.00 159.00 7.21 1 1 1 1 0 0 31
32 2 68 235.00 311.00 159.00 7.21 1 1 1 1 0 0 32
33 0 104 179.00 238.00 185.00 5.08 1 1 1 1 0 0 33
34 1 78 179.00 238.00 185.00 5.08 1 1 1 1 0 0 34
35 2 182 179.00 238.00 185.00 5.08 1 1 1 1 0 0 35
36 0 80 146.00 198.00 184.00 3.08 1 1 1 1 0 0 36
37 1 80 146.00 198.00 184.00 3.08 1 1 1 1 0 0 37
38 2 120 146.00 198.00 184.00 3.08 1 1 1 1 0 0 38
39 0 80 278.00 402.00 136.00 10.84 1 1 1 1 0 0 39
40 1 120 278.00 402.00 136.00 10.84 1 1 1 1 0 0 40
41 2 220 278.00 402.00 136.00 10.84 1 1 1 1 0 0 41
42 0 26 179.00 238.00 185.00 5.08 1 1 1 1 0 0 42
43 1 52 179.00 238.00 185.00 5.08 1 1 1 1 0 0 43
44 2 104 179.00 238.00 185.00 5.08 1 1 1 1 0 0 44
45 0 40 151.00 197.00 270.00 4.56 1 1 1 1 0 0 45
46 1 240 151.00 197.00 270.00 4.56 1 1 1 1 0 0 46
47 2 320 151.00 197.00 270.00 4.56 1 1 1 1 0 0 47
48 0 576 286.00 316.00 167.00 5.93 1 1 1 1 0 0 48
49 1 696 286.00 316.00 167.00 5.93 1 1 1 1 0 0 49
50 2 576 286.00 316.00 167.00 5.93 1 1 1 1 0 0 50
51 0 130 227.00 325.00 124.00 5.94 1 1 1 1 0 0 51
52 1 130 227.00 325.00 124.00 5.94 1 1 1 1 0 0 52
