#products 123
1 0 264 254.00 384.00 136.00 6.00 1 1 1 1 0 0 1
2 1 276 254.00 384.00 136.00 6.00 1 1 1 1 0 0 2
3 2 300 254.00 384.00 136.00 6.00 1 1 1 1 0 0 3
4 0 136 235.00 311.00 144.00 6.35 1 1 1 1 0 0 4
5 1 51 235.00 311.00 144.00 6.35 1 1 1 1 0 0 5
6 2 119 235.00 311.00 144.00 6.35 1 1 1 1 0 0 6
7 0 459 227.00 305.00 143.00 6.35 1 1 1 1 0 0 7
8 1 289 227.00 305.00 143.00 6.35 1 1 1 1 0 0 8
9 2 476 227.00 305.00 143.00 6.35 1 1 1 1 0 0 9
10 0 493 227.00 305.00 143.00 6.35 1 1 1 1 0 0 10
11 1 442 227.00 305.00 143.00 6.35 1 1 1 1 0 0 11
12 2 595 227.00 305.00 143.00 6.35 1 1 1 1 0 0 12
13 0 54 203.00 333.00 186.00 6.10 1 1 1 1 0 0 13
14 1 18 203.00 333.00 186.00 6.10 1 1 1 1 0 0 14
15 2 54 203.00 333.00 186.00 6.10 1 1 1 1 0 0 15
16 0 156 191.00 254.00 191.00 5.14 1 1 1 1 0 0 16
17 1 78 191.00 254.00 191.00 5.14 1 1 1 1 0 0 17
18 2 312 191.00 254.00 191.00 5.14 1 1 1 1 0 0 18
19 0 234 180.00 241.00 167.00 4.63 1 1 1 1 0 0 19
20 1 208 180.00 241.00 167.00 4.63 1 1 1 1 0 0 20
21 2 182 180.00 241.00 167.00 4.63 1 1 1 1 0 0 21
22 0 104 180.00 241.00 167.00 4.63 1 1 1 1 0 0 22
23 1 208 180.00 241.00 167.00 4.63 1 1 1 1 0 0 23
24 2 104 180.00 241.00 167.00 4.63 1 1 1 1 0 0 24
25 0 104 191.00 254.00 191.00 5.35 1 1 1 1 0 0 25
26 1 286 191.00 254.00 191.00 5.35 1 1 1 1 0 0 26
27 2 156 191.00 254.00 191.00 5.35 1 1 1 1 0 0 27
28 0 288 203.00 333.00 186.00 6.10 1 1 1 1 0 0 28
29 1 288 203.00 333.00 186.00 6.10 1 1 1 1 0 0 29
30 2 432 203.00 333.00 186.00 6.10 1 1 1 1 0 0 30
31 0 252 254.00 384.00 136.00 6.00 1 1 1 1 0 0 31
32 1 540 254.00 384.00 136.00 6.00 1 1 1 1 0 0 32
33 2 552 254.00 384.00 136.00 6.00 1 1 1 1 0 0 33
34 0 85 235.00 311.00 144.00 6.35 1 1 1 1 0 0 34
35 1 119 235.00 311.00 144.00 6.35 1 1 1 1 0 0 35
36 2 102 235.00 311.00 144.00 6.35 1 1 1 1 0 0 36
37 0 104 180.00 241.00 167.00 4.63 1 1 1 1 0 0 37
38 1 130 180.00 241.00 167.00 4.63 1 1 1 1 0 0 38
39 2 182 180.00 241.00 167.00 4.63 1 1 1 1 0 0 39
40 0 132 203.00 270.00 95.00 2.27 1 1 1 1 0 0 40
41 1 88 203.00 270.00 95.00 2.27 1 1 1 1 0 0 41
42 0 238 235.00 311.00 93.00 4.08 1 1 1 1 0 0 42
43 1 204 235.00 311.00 93.00 4.08 1 1 1 1 0 0 43
44 2 221 235.00 311.00 93.00 4.08 1 1 1 1 0 0 44
45 0 102 227.00 305.00 143.00 6.35 1 1 1 1 0 0 45
46 1 68 227.00 305.00 143.00 6.35 1 1 1 1 0 0 46
47 2 136 227.00 305.00 143.00 6.35 1 1 1 1 0 0 47
48 0 72 203.00 333.00 186.00 5.38 1 1 1 1 0 0 48
49 1 108 203.00 333.00 186.00 5.38 1 1 1 1 0 0 49
50 2 72 203.00 333.00 186.00 5.38 1 1 1 1 0 0 50
51 0 168 254.00 384.00 136.00 6.00 1 1 1 1 0 0 51
52 1 144 254.00 384.00 136.00 6.00 1 1 1 1 0 0 52
53 2 192 254.00 384.00 136.00 6.00 1 1 1 1 0 0 53
54 0 143 241.00 359.00 87.00 4.71 1 1 1 1 0 0 54
55 1 143 241.00 359.00 87.00 4.71 1 1 1 1 0 0 55
56 2 130 241.00 359.00 87.00 4.71 1 1 1 1 0 0 56
57 0 272 229.00 308.00 145.00 6.63 1 1 1 1 0 0 57
58 1 204 229.00 308.00 145.00 6.63 1 1 1 1 0 0 58
59 2 136 229.00 308.00 145.00 6.63 1 1 1 1 0 0 59
60 0 68 227.00 305.00 143.00 6.35 1 1 1 1 0 0 60
61 1 68 227.00 305.00 143.00 6.35 1 1 1 1 0 0 61
62 2 170 227.00 305.00 143.00 6.35 1 1 1 1 0 0 62
63 0 255 227.00 305.00 143.00 6.35 1 1 1 1 0 0 63
64 1 170 227.00 305.00 143.00 6.35 1 1 1 1 0 0 64
65 2 187 227.00 305.00 143.00 6.35 1 1 1 1 0 0 65
66 0 391 227.00 305.00 143.00 6.35 1 1 1 1 0 0 66
67 1 408 227.00 305.00 143.00 6.35 1 1 1 1 0 0 67
68 2 425 227.00 305.00 143.00 6.35 1 1 1 1 0 0 68
69 0 88 203.00 270.00 95.00 2.27 1 1 1 1 0 0 69
70 1 110 203.00 270.00 95.00 2.27 1 1 1 1 0 0 70
71 2 22 203.00 270.00 95.00 2.27 1 1 1 1 0 0 71
72 0 220 203.00 270.00 95.00 2.27 1 1 1 1 0 0 72
73 1 198 203.00 270.00 95.00 2.27 1 1 1 1 0 0 73
74 2 242 203.00 270.00 95.00 2.27 1 1 1 1 0 0 74
